id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
104891,"['单', '位', '妹', '子', '很', '喜', '欢', '轻', '井', '泽', '隔', '三', '差', '五', '想', '去', '次', '三', '次', '去', '五', '人', '去', '点', '晚', '快', '七', '点', '只', '散', '位', '两', '位', '服', '务', '员', '很', '热', '情', '搬', '复', '古', '木', '凳', '子', '先', '坐', '大', '桌', '买', '单', '服', '务', '员', '麻', '利', '收', '拾', '干', '净', '桌', '子', '上', '桌', '家', '冬', '瓜', '茶', '好', '喝', '去', '晚', '好', '饿', '服', '务', '员', '先', '上', '台', '湾', '卤', '肉', '饭', '好', '赞', '看', '桌', '牌', '上', '鸡', '蛋', '法', '直', '没', '试', '刚', '好', '试', '下', '窝', '蛋', '还', '不', '错', '点', '赞', '≧', '▽', '≦', '蛋', '黄', '放', '进', '蘸', '料', '里', '蛋', '清', '倒', '牛', '肉', '上', '海', '鲜', '挺', '新', '鲜', '夹', '虾', '虾', '还', '动', '最', '喜', '欢', '蔬', '菜', '盘', '里', '福', '袋', '南', '瓜', '玉', '米', '玉', '米', '很', '甜', '放', '蛋', '清', '牛', '肉', '果', '然', '很', '嫩', '次', '甜', '点', '柠', '檬', '爱', '玉', '服', '务', '员', '看', '吃', '差', '不', '上', '次', '光', '盘', '行', '动', '吃', '好', '饱', '好', '撑', '期', '下', '次']",-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,0,-2,1,1
104892,"['很', '久', '没', '里', '前', '东', '江', '海', '鲜', '酒', '家', '后', '改', '鸿', '星', '海', '鲜', '酒', '家', '没', '次', '学', '聚', '会', '选', '里', '应', '交', '通', '方', '便', '江', '路', '海', '珠', '广', '场', '铁', '站', '附', '近', '很', '容', '易', '找', '里', '主', '海', '鲜', '不', '贵', '还', '小', '炒', '楼', '样', '份', '量', '展', '示', '使', '人', '目', '然', '订', '四', '楼', '房', '间', '楼', '层', '情', '况', '不', '清', '楚', '四', '楼', '大', '厅', '基', '无', '人', '都', '只', '订', '房', '间', '房', '间', '环', '境', '不', '错', '宽', '阔', '光', '亮', '整', '洁', '聚', '会', '最', '适', '合', '烧', '肉', '皮', '脆', '肉', '滑', '蒸', '龙', '躉', '肉', '滑', '肥', '美', '沙', '锅', '龙', '躉', '头', '很', '香', '偏', '咸', '烧', '鹅', '皮', '脆', '肉', '厚', '不', '很', '肥', '味', '道', '都', '不', '错', '白', '切', '鸡', '皮', '爽', '肉', '般', '虾', '酱', '通', '菜', '很', '香', '虾', '酱', '味', '不', '会', '咸', '喜', '欢', '味', '道', '椒', '盐', '濑', '尿', '虾', '香', '味', '浓', '上', '台', '已', '香', '气', '扑', '鼻', '少', '少', '辣', '味', '道', '不', '错', '只', '肉', '少', '点', '最', '后', '葡', '挞', '不', '错', '浓', '浓', '奶', '香', '脆', '脆', '酥', '皮', '好', '吃']",1,-2,1,-2,-2,-2,-2,-1,-2,-2,1,1,1,1,-1,1,-2,-2,1,-2
104893,"['公', '司', '面', '家', '店', '常', '中', '午', '去', '吃', '午', '市', '套', '餐', '主', '食', '色', '拉', '汤', 'e', 't', '元', '左', '右', '价', '格', '很', '实', '惠', '味', '道', '很', '好', '汤', '天', '都', '不', '样', '不', '挑', '机', '南', '瓜', '汤', '罗', '宋', '汤', '味', '道', '都', '超', '级', '好', '惜', '不', '续', '杯', '子', '装', '汤', '实', '太', '少', 'T', 'T', '黑', '椒', '牛', '柳', '饭', '点', '偏', '辣', '主', '黑', '胡', '椒', '味', '道', '说', '级', '棒', '红', '烩', '牛', '腩', '饭', '牛', '腩', '超', '大', '块', '吃', '很', '瘾', '里', '面', '白', '萝', '卜', '正', '宗', '烧', '法', '不', '爱', '吃', '萝', '卜', '人', '办', 'T', 'T', '奶', '油', '蘑', '菇', '意', '面', '好', '吃', '家', '东', '西', '特', '点', '味', '道', '浓', '郁', '吃', '会', '满', '足', '感', 'o', '∩', '∩', 'o', '环', '境', '类', '似', '小', '资', '里', '面', '桌', '子', '不', '中', '午', '饭', '点', '时', '候', '位', '子', '不', '够', '天', '气', '好', '话', '坐', '天', '井', '感', '觉', '很', '不', '错', '千', '万', '踩', '饭', '点', '去', '吃', '算', '坐', '下', '会', '很', '慢', '样', '不', '说', '明', '都', '先', '做', '店', '里', 'p', 'i', 'z', 'z', 'a', '暂', '时', '还', '没', '试', '反', '正', '附', '近', '上', '班', '会', '慢', '慢', '吃', '全']",-2,-2,-2,-2,-2,-2,-1,1,1,0,1,-2,0,-2,0,1,-2,-2,1,1
104894,"['外', '婆', '家', '新', '白', '鹿', '绿', '茶', '后', '家', '杭', '帮', '菜', '特', '色', '锁', '平', '价', '餐', '馆', '风', '格', '绿', '茶', '外', '婆', '家', '接', '近', '菜', '味', '道', '更', '上', '海', '苏', '州', '人', '口', '味', '反', '正', '吃', '外', '婆', '家', '新', '白', '鹿', '绿', '茶', '排', '队', '太', '长', '弄', '堂', '里', '尝', '试', '下', '西', '湖', '银', '泰', '规', '模', '很', '大', '找', '挺', '费', '劲', '幸', '好', '门', '口', '大', '排', '长', '龙', '提', '醒', '找', '方', '号', '点', '半', '排', '点', '分', '长', '时', '间', '还', '值', '里', '菜', '还', '惊', '艳', '梭', '子', '蟹', '炒', '年', '糕', '甜', '甜', '外', '婆', '做', '味', '道', '上', '海', '毛', '蟹', '炒', '年', '糕', '更', '好', '上', '海', '酱', '料', '放', '太', '里', '刚', '刚', '好', '糖', '醋', '里', '脊', '肉', '天', '好', '大', '碗', '味', '道', '真', '好', '吃', '上', '海', '路', '摊', '不', '知', '道', '好', '吃', '少', '甜', '酸', '刚', '好', '面', '粉', '不', '还', '路', '摊', '价', '格', '茄', '子', '烧', '带', '鱼', '灰', '常', '创', '意', '带', '鱼', '咸', '香', '全', '部', '进', '入', '茄', '子', '里', '不', '油', '腻', '味', '道', '带', '鱼', '太', '少', '不', '天', '便', '宜', '不', '求', '太', '高', '鞋', '底', '饼', '甜', '簸', '箕', '出', '很', '脆', '还', '红', '糖', '麻', '磁', '味', '道', '非', '常', '好', '里', '面', '花', '生', '吃', '感', '觉', '胃', '都', '撑', '住', '油', '水', '很', '足', '油', '墩', '子', '超', '好', '吃', '里', '面', '放', '南', '瓜', '很', '脆', '里', '特', '色', '豆', '腐', '不', '错', '老', '豆', '腐', '臭', '豆', '腐', '蘸', '酱', '烧', '还', '行', '上', '面', '些', '菜', '加', '才', '直', '接', '吃', '路', '都', '走', '不', '动', '换', '上', '海', '吃', '两', '顿', '性', '价', '高', '味', '道', '好', '赞']",-2,-2,-1,-1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,0,1,-2,-2,1,-2
104895,"['家', '出', '新', '品', '看', '见', '木', '吃', '面', '包', '很', '想', '去', '尝', '试', '很', '心', '动', '非', '常', '喜', '欢', '家', '欧', '包', '周', '三', '招', '商', '银', '行', '半', '价', '再', '合', '适', '不', '新', '出', '最', '喜', '欢', '款', '面', '包', '做', '下', '介', '绍', '蔓', '越', '莓', '贝', '果', '里', '面', '新', '鲜', '蔓', '越', '莓', '果', '干', '面', '包', '稍', '微', '扎', '实', '口', '感', '唾', '液', '融', '化', '很', '美', '味', '南', '瓜', '葡', '式', '蛋', '挞', '千', '层', '酥', '皮', '配', '上', '土', '豆', '南', '瓜', '做', '内', '馅', '儿', '点', '西', '餐', '餐', '厅', '中', '吃', '咸', '派', '头', '次', '吃', '咸', '咸', '蛋', '挞', '很', '惊', '艳', '黄', '金', '枸', '杞', '里', '面', '夹', '整', '颗', '美', '国', '大', '杏', '仁', '枸', '杞', '夹', '杂', '间', '养', '生', '面', '包', '感', '觉', '很', '不', '错', '黑', '色', '幽', '默', '里', '面', '颗', '颗', '小', '小', '巧', '克', '力', '都', '口', '感', '巧', '克', '力', '香', '融', '进', '面', '包', '香', '气', '喜', '欢', '舞', '动', '明', '太', '子', '墨', '鱼', '汁', '融', '进', '面', '包', '里', '上', '面', '点', '缀', '三', '文', '鱼', '鱼', '籽', '淡', '淡', '咸', '味', '不', '错']",-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,1,-2
104896,"['馋', '涎', '猫', '爪', '熊', '爪', '已', '很', '久', '价', '格', '贵', '迟', '迟', '没', '尝', '试', '次', '正', '好', '金', '鹰', '下', '面', '逛', '看', '熊', '爪', '店', '团', '购', '果', '断', '拔', '草', '环', '境', '小', '吃', '零', '食', '店', '都', '集', '中', '方', '下', '楼', '梯', '看', '冰', '柜', '里', '列', '爱', '心', '熊', '爪', '冰', '淇', '淋', '不', '再', '诱', '惑', '店', '员', 'M', 'M', '很', '热', '情', '听', '团', '购', '没', '变', '化', '芝', '士', '熊', '爪', '选', '芝', '士', '熊', '爪', '稍', '微', '贵', '点', '口', '感', '很', '软', '没', '棒', '冰', '很', '硬', '感', '觉', '芝', '士', '奶', '味', '结', '合', '不', '再', '幸', '福', '熊', '爪', '上', '面', '巧', '克', '力', '很', '好', '吃', '巧', '克', '力', '味', '浓', '看', '出', '质', '量', '很', '好', '底', '下', '还', '配', '防', '滴', '小', '纸', '盒', '垫', '举', '熊', '爪', '舔', '卖', '萌', '羞', '耻', '感', '下', '次', '再', '尝', '尝', '爱', '心', '希', '活', '动']",-2,-2,-2,-2,1,-2,-2,-1,-2,0,-2,-2,-2,-2,-2,1,1,-2,1,1
104897,"['家', '大', '虎', '老', '火', '锅', '小', '区', '不', '远', '常', '路', '家', '门', '口', '次', '都', '饭', '点', '儿', '家', '门', '口', '总', '排', '很', '人', '隔', '壁', '大', '龙', '燚', '人', '暴', '外', '杀', '牛', '场', '还', '次', '家', '人', '最', '吃', '前', '纠', '结', '底', '吃', '家', '段', '时', '间', '没', '吃', '火', '锅', '还', '挺', '想', '说', '实', '话', '成', '都', '久', '最', '喜', '欢', '吃', '然', '直', '想', '回', '北', '京', '想', '吃', '忍', '不', '住', '暂', '时', '留', '下', '今', '天', '事', '吃', '时', '候', '七', '点', '今', '天', '门', '口', '没', '排', '队', '服', '务', '员', '带', '桌', '子', '上', '走', '客', '人', '刚', '走', '原', '凳', '子', '上', '桌', '子', '很', '油', '半', '天', '没', '服', '务', '员', '问', '后', '菜', '单', '店', '小', '原', '共', '十', '五', '张', '桌', '子', '样', '子', '环', '境', '嘈', '杂', '桌', '子', '间', '距', '挨', '近', '点', '鸳', '鸯', '锅', '还', '杯', '金', '橘', '柠', '檬', '土', '豆', '午', '餐', '肉', '不', '错', '梅', '林', '还', '腰', '花', '香', '菜', '丸', '子', '极', '品', '千', '层', '肚', '鸭', '肠', '先', '说', '红', '糖', '糍', '粑', '吃', '惯', '黄', '记', '煌', '糍', '粑', '觉', '家', '太', '甜', '柠', '檬', '水', '话', '调', '没', '新', '鲜', '柠', '檬', '金', '桔', '味', '道', '功', '夫', '青', '笋', '切', '长', '条', '很', '薄', '果', '不', '时', '夹', '话', '容', '易', '煮', '烂', '麻', '辣', '牛', '肉', '颜', '色', '看', '不', '滴', '口', '感', '般', '鸭', '血', '挺', '好', '清', '肺', '吃', '点', '后', '事', '说', '家', '卤', '肥', '肠', '特', '色', '点', '份', '想', '吃', '完', '家', '分', '量', '都', '很', '小', '下', '面', '还', '垫', '白', '菜', '帮', '子', '卤', '肥', '肠', '挺', '香', '很', '好', '吃', '家', '锅', '底', '太', '辣', '明', '明', '点', '微', '辣', '辣', '感', '觉', '中', '辣', '似', '整', '体', '餐', '体', '验', '般', '没', '好', '吃', '不', '知', '道', '什', '天', '都', '人', '吃', '饭', '程', '中', '子', '不', '算', '高', '小', '帅', '哥', '服', '务', '挺', '好', '人', '帅', '帅', '哒', '顾', '客', '很', '热', '情', '全', '程', '微', '笑', '问', '必', '答', '不', '服', '务', '员', '很', '赞', '吃', '最', '后', '吃', '好', '撑', '还', '包', '包', '时', '候', '服', '务', '员', '说', '美', '团', '现', '金', '买', '单', '美', '团', '优', '惠', '力', '度', '大', '点', '美', '团', '半', '天', '都', '转', '圈', '圈', '大', '众', '买', '单', '买', '完', '单', '后', '服', '务', '员', '发', '票', '服', '务', '员', '解', '释', '优', '惠', '没', '发', '票', '说', '优', '惠', '部', '分', '不', '说', '只', '优', '惠', '都', '没', '发', '票', '点', '不', '合', '理', '优', '惠', '商', '家', '提', '升', '营', '业', '额', '客', '流', '量', '顾', '客', '优', '惠', '什', '不', '发', '票', '纸', '巾', '收', '钱', '难', '道', '现', '出', '去', '吃', '饭', '都', '不', '提', '供', '纸', '巾', '更', '况', '后', '面', '实', '收', '钱', '不', '发', '票', '服', '务', '员', '半', '天', '不', '合', '理', '解', '释', '懒', '说', '没']",-2,-2,-2,1,0,-2,-2,-2,-2,0,-2,-1,-1,-2,-1,0,0,-2,0,-2
104898,"['月', '前', '去', '吃', '前', '团', '购', '次', '去', '没', '手', '机', '折', '人', '感', '觉', '还', '不', '错', '次', '带', '家', '里', '人', '去', '吃', '电', '话', '提', '前', '订', '好', '位', '子', '进', '去', '后', '生', '意', '还', '挺', '好', '没', '桌', '空', '位', '人', '点', '条', '斤', '鱼', '点', '些', '肉', '菜', '还', '香', '芋', '卷', '炸', '烧', '饼', '里', '大', '概', '斤', '六', '盘', '鱼', '盘', '只', '片', '肉', '刀', '工', '很', '好', '鱼', '涮', '秒', '吃', '很', '嫩', '无', '腥', '味', '剩', '下', '不', '片', '成', '肉', '上', '锅', '底', '前', '会', '放', '锅', '里', '煮', '熟', '后', '先', '喝', '汤', '肉', '吃', '滴', '小', '料', '位', '元', '品', '很', '口', '味', '搭', '配', '最', '后', '感', '觉', '点', '些', '肉', '包', '菜', '建', '议', '先', '少', '点', '吃', '时', '感', '觉', '不', '够', '再', '加', '香', '芋', '卷', '失', '败', '炸', '烧', '饼', '还', '行', '豆', '浆', '元', '扎', '感', '觉', '不', '值', '太', '稀', '服', '务', '位', '都', '很', '热', '情', '餐', '馆', '还', '结', '账', '人', '元', '折', '总', '体', '还', '家', '里', '人', '都', '很', '满', '意']",-2,-2,-2,1,1,1,1,0,-1,0,-2,-2,-2,-2,-2,1,1,-2,1,-2
104899,"['南', '京', '吃', '后', '念', '念', '不', '忘', '木', '知', '道', '凯', '德', '开', '后', '特', '开', '心', '木', '期', '已', '久', '木', '开', '业', '直', '爆', '满', '木', '⌒', '▽', '⌒', '凯', '德', '成', '小', '点', '好', '吃', '好', '逛', '还', '看', '电', '影', '关', '键', '交', '通', '方', '便', '楚', '河', '汉', '街', 'D', '出', '口', '直', '接', 'F', '美', '龄', '粥', '好', '美', '味', '豆', '浆', '煮', '粥', '香', '滑', '金', '牌', '煎', '饺', '份', '三', '头', '够', '大', '陷', '很', '实', '爽', '口', '桂', '花', '拉', '糕', '看', '很', '少', '人', '推', '荐', '奶', '香', '味', '很', '赞', '年', '糕', '软', '糯', '糖', '芋', '苗', '红', '糖', '味', '浓', '香', '芋', '煮', '软', '软', '酒', '酿', '南', '瓜', '南', '瓜', '好', '好', '吃', '烤', '鸭', '不', '错', '底', '下', '酱', '汁', '略', '咸', '惜', '没', '吃', '烤', '鸭', '包', '甚', '想', '念', '人', '满', '患', '务', '必', '提', '前', '大', '众', '点', '评', '排', '号', '儿', '上', '菜', '很', '快', '人', '太', '相', '服', '务', '没', '周', '全', 'a', 'n', 'y', 'w', 'a', 'y', '性', '价', '高', '去', '时', '候', '七', '折', '两', '人', '人', '均', '五', '十', '主', '点', '太', '都', '想', '吃', '吃', '不', '完', '只', '好', '包', '觉', '人', '均', '吃', '饱', '武', '汉', '还', '年', '半', '会', '常']",1,-2,-2,-2,0,-2,1,0,1,-2,-2,-2,-2,-2,1,1,-2,-2,0,1
104900,"['店', '位', '玉', '凤', '路', '商', '城', '路', '交', '叉', '口', '北', '米', '路', '东', '饭', '店', '集', '中', '方', '排', '门', '面', '房', 'N', '家', '楼', '大', '门', '入', '口', '休', '息', '展', '示', '区', '没', '餐', '位', '置', '餐', '上', '二', '楼', '餐', '厅', '面', '积', '很', '大', '环', '境', '档', '次', '高', '宽', '敞', '明', '亮', '整', '洁', '大', '方', '古', '典', '装', '修', '复', '古', '吊', '灯', '林', '立', '包', '间', '隔', '间', '不', '少', '看', '毛', '家', '饭', '店', '想', '毛', '氏', '红', '烧', '肉', '小', '份', '元', '再', '点', '生', '炒', '黄', '牛', '肉', '剁', '椒', '鱼', '头', '松', '子', '玉', '米', '剁', '椒', '蒸', '芋', '头', '酸', '辣', '鸡', '杂', '臭', '干', '子', '手', '剥', '笋', '烧', '茄', '子', '肉', '丸', '汤', '玉', '米', '龙', '骨', '汤', '味', '道', '不', '特', '辣', '根', '河', '南', '口', '味', '改', '良', '菜', '味', '道', '不', '错', '分', '量', '不', '算', '小', '价', '格', '适', '中', '还', '团', '购', '米', '饭', '保', '温', '桶', '装', '人', '元', '便', '吃', '还', '免', '费', '水', '果', '饮', '料', '小', '吃', '选', '区', '服', '务', '不', '错', '热', '情', '北', '米', '还', '免', '费', '下', '停', '车', '场', '停', '车', '方', '便']",-2,-2,-2,-2,1,1,-2,0,-2,-2,1,-2,1,1,0,1,-2,-2,1,-2
104901,"['首', '先', '家', '店', '千', '里', '香', '馄', '饨', '不', '七', '里', '香', '千', '里', '香', '馄', '饨', '店', '景', '田', '铁', '站', '附', '近', '家', '不', '眼', '街', '小', '店', '价', '钱', '济', '实', '惠', '分', '量', '足', '味', '道', '佳', '馄', '饨', '分', '大', '馄', '饨', '小', '馄', '饨', '两', '馅', '料', '鲜', '肉', '韭', '菜', '肉', '香', '菇', '肉', '荠', '菜', '肉', '荠', '菜', '肉', '虾', '仁', '五', '鲜', '肉', '小', '馄', '饨', '外', '四', '都', '大', '馄', '饨', '小', '馄', '饨', '两', '选', '择', '大', '馄', '饨', '元', '宝', '状', '皮', '厚', '头', '大', '小', '馄', '饨', '头', '小', '皮', '薄', '馅', '足', '十', '元', '小', '碗', '份', '量', '足', '价', '钱', '很', '厚', '道', '还', '吃', '饱', '现', '物', '价', '桂', '林', '米', '粉', '都', '卖', '十', '元', '居', '然', '还', '元', '碗', '馄', '饨', '实', '属', '难', '难', '怪', '天', '晚', '上', '点', '九', '点', '去', '还', '坐', '满', '人', '希', '直', '保', '持', '好', '品', '质']",1,-2,-1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,1,1,1,-2,1,-2
